FL_DATE,AIRLINE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,CRS_ARR_TIME,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,ORIGIN_CITY_MAXTEMP_C,ORIGIN_CITY_MINTEMP_C,ORIGIN_CITY_AVGTEMP_C,ORIGIN_CITY_MAXWIND_KPH,ORIGIN_CITY_TOTALPRECIP_MM,ORIGIN_CITY_AVGVIS_KM,ORIGIN_CITY_AVGHUMIDITY,ORIGIN_CITY_TEXT,ORIGIN_CITY_DAILY_CHANCE_OF_RAIN,ORIGIN_CITY_DAILY_CHANCE_OF_SNOW,DEST_CITY_MAXTEMP_C,DEST_CITY_MINTEMP_C,DEST_CITY_AVGTEMP_C,DEST_CITY_MAXWIND_KPH,DEST_CITY_TOTALPRECIP_MM,DEST_CITY_AVGVIS_KM,DEST_CITY_AVGHUMIDITY,DEST_CITY_TEXT,DEST_CITY_DAILY_CHANCE_OF_RAIN,DEST_CITY_DAILY_CHANCE_OF_SNOW
2023-07-10,American Airlines Inc.,19805,2288,MCO,"Orlando, FL",CLT,"Charlotte, NC",1305,1453,0.0,108.0,468.0,34.0,25.0,29.5,22.3,0.8,10.0,64,Moderate rain at times,100,0,28.9,20.4,23.2,12.6,8.63,8.8,85,Moderate or heavy rain shower,100,0
2023-07-30,United Air Lines Inc.,19977,452,ORD,"Chicago, IL",GRR,"Grand Rapids, MI",1049,1251,0.0,62.0,137.0,24.8,20.0,22.2,22.0,0.0,10.0,68,Cloudy,0,0,27.2,17.3,21.6,19.1,0.0,10.0,62,Cloudy,0,0
2023-07-21,Southwest Airlines Co.,19393,2654,OAK,"Oakland, CA",MDW,"Chicago, IL",1130,1735,0.0,245.0,1844.0,22.7,11.9,16.8,15.5,0.0,10.0,89,Overcast,0,0,24.5,18.3,21.5,19.1,0.1,10.0,71,Overcast,100,0
2023-08-07,Delta Air Lines Inc.,19790,1124,ATL,"Atlanta, GA",RSW,"Fort Myers, FL",1706,1852,0.0,106.0,515.0,34.8,22.3,27.9,23.8,8.85,9.5,65,Moderate or heavy rain shower,100,0,34.1,27.8,30.7,16.9,2.5,10.0,69,Moderate rain at times,100,0
2023-06-21,Southwest Airlines Co.,19393,675,COS,"Colorado Springs, CO",DEN,"Denver, CO",535,620,0.0,45.0,73.0,28.6,9.4,19.0,18.7,5.8,10.0,30,Patchy rain possible,100,0,28.1,13.3,20.7,16.2,1.0,10.0,30,Moderate rain at times,100,0
2023-05-15,Republic Airline,20452,5693,CMH,"Columbus, OH",BOS,"Boston, MA",610,819,0.0,129.0,640.0,21.9,10.8,16.0,13.7,0.0,10.0,52,Partly cloudy,0,0,23.6,9.1,16.7,21.6,0.0,10.0,37,Partly cloudy,0,0
2023-06-19,American Airlines Inc.,19805,2655,PDX,"Portland, OR",DFW,"Dallas/Fort Worth, TX",1155,1742,0.0,227.0,1616.0,14.5,6.2,10.6,11.5,3.55,9.9,83,Moderate or heavy rain shower,100,0,37.6,23.0,29.7,16.6,0.0,9.8,59,Partly cloudy,0,0
2023-06-10,Spirit Air Lines,20416,358,MCO,"Orlando, FL",PHL,"Philadelphia, PA",550,824,0.0,154.0,861.0,32.4,22.9,27.3,11.9,5.1,9.8,65,Patchy rain possible,100,0,25.7,12.2,19.7,17.6,0.0,10.0,53,Partly cloudy,0,0
2023-08-02,United Air Lines Inc.,19977,2485,ORD,"Chicago, IL",DEN,"Denver, CO",1955,2145,0.0,170.0,888.0,29.3,21.5,24.9,15.5,0.0,10.0,60,Overcast,0,0,29.1,14.1,22.2,14.8,2.5,9.8,60,Heavy rain at times,100,0
2023-08-26,Delta Air Lines Inc.,19790,2039,ATL,"Atlanta, GA",FLL,"Fort Lauderdale, FL",744,937,0.0,113.0,581.0,38.4,24.4,30.9,12.6,0.1,10.0,54,Overcast,100,0,32.1,26.2,29.2,26.6,0.0,10.0,67,Partly cloudy,0,0
2023-06-02,SkyWest Airlines Inc.,20304,3841,RNO,"Reno, NV",LAX,"Los Angeles, CA",1630,1805,0.0,95.0,391.0,25.2,9.6,18.0,13.0,0.0,10.0,39,Sunny,0,0,24.5,15.4,18.7,17.6,0.1,10.0,62,Patchy rain possible,100,0
2023-08-14,Delta Air Lines Inc.,19790,1691,MDT,"Harrisburg, PA",ATL,"Atlanta, GA",600,755,0.0,115.0,620.0,26.4,19.9,22.8,8.6,14.3,7.8,74,Patchy rain possible,100,0,35.4,24.9,29.9,15.1,0.8,10.0,59,Moderate rain at times,100,0
2023-08-25,Republic Airline,20452,5786,LGA,"New York, NY",DCA,"Washington, DC",1929,2105,0.0,96.0,214.0,27.0,20.9,23.2,23.8,7.0,9.1,85,Light rain shower,100,0,36.9,20.3,26.8,13.3,42.4,9.2,76,Torrential rain shower,100,0
2023-07-09,American Airlines Inc.,19805,839,PHX,"Phoenix, AZ",SEA,"Seattle, WA",852,1208,0.0,196.0,1107.0,43.7,29.9,37.4,16.2,0.0,10.0,17,Partly cloudy,0,0,27.0,11.8,19.7,12.6,0.0,10.0,64,Overcast,0,0
2023-05-24,Southwest Airlines Co.,19393,2730,SJC,"San Jose, CA",ONT,"Ontario, CA",1105,1225,0.0,80.0,333.0,22.7,10.8,15.7,12.7,0.5,10.0,65,Patchy rain possible,100,0,23.6,11.3,16.1,17.3,0.0,10.0,58,Partly cloudy,0,0
2023-08-18,Delta Air Lines Inc.,19790,1598,MSP,"Minneapolis, MN",SAN,"San Diego, CA",2228,17,0.0,229.0,1532.0,28.1,13.2,21.2,19.4,0.0,10.0,50,Partly cloudy,0,0,26.2,18.3,22.1,18.4,0.0,10.0,69,Cloudy,0,0
2023-05-20,Southwest Airlines Co.,19393,2746,SJU,"San Juan, PR",FLL,"Fort Lauderdale, FL",1620,1910,0.0,170.0,1046.0,31.9,24.2,27.3,25.6,8.1,9.8,73,Moderate or heavy rain shower,100,0,30.7,24.9,27.5,19.8,0.3,9.7,67,Patchy rain possible,100,0
2023-07-28,United Air Lines Inc.,19977,1499,SFO,"San Francisco, CA",RNO,"Reno, NV",1840,1942,0.0,62.0,192.0,20.9,11.3,15.8,17.3,0.0,10.0,81,Overcast,0,0,34.5,17.4,25.6,23.8,0.0,10.0,21,Sunny,0,0
2023-06-12,Southwest Airlines Co.,19393,1097,SJC,"San Jose, CA",LAX,"Los Angeles, CA",1840,2000,0.0,80.0,308.0,24.5,13.3,17.7,11.9,0.7,10.0,64,Patchy rain possible,100,0,22.7,15.3,18.1,16.9,0.0,10.0,64,Cloudy,0,0
2023-08-09,United Air Lines Inc.,19977,1535,ORD,"Chicago, IL",SAN,"San Diego, CA",2025,2240,0.0,255.0,1723.0,28.4,19.3,23.0,16.9,0.0,9.4,76,Overcast,0,0,26.5,20.4,22.7,15.1,0.3,10.0,74,Patchy rain possible,100,0
2023-07-22,American Airlines Inc.,19805,1324,DFW,"Dallas/Fort Worth, TX",MCO,"Orlando, FL",1311,1654,0.0,163.0,985.0,36.8,24.0,30.0,23.4,0.0,10.0,52,Partly cloudy,0,0,34.9,24.6,29.8,21.2,2.0,9.6,68,Moderate or heavy rain shower,100,0
2023-05-14,Southwest Airlines Co.,19393,3486,SNA,"Santa Ana, CA",OAK,"Oakland, CA",1050,1215,0.0,85.0,371.0,27.9,14.9,20.1,17.6,0.0,10.0,62,Sunny,0,0,22.2,12.1,16.4,18.4,0.0,10.0,74,Sunny,0,0
2023-05-29,Alaska Airlines Inc.,19930,541,AUS,"Austin, TX",PDX,"Portland, OR",700,911,0.0,251.0,1715.0,29.0,19.2,23.4,15.8,3.0,10.0,75,Moderate rain at times,100,0,26.0,8.5,16.4,16.9,0.0,10.0,58,Partly cloudy,0,0
2023-08-13,SkyWest Airlines Inc.,20304,4095,MSP,"Minneapolis, MN",MSN,"Madison, WI",1623,1730,0.0,67.0,228.0,24.5,15.8,18.9,15.8,14.0,8.3,78,Moderate rain at times,100,0,27.5,15.3,21.2,18.4,1.2,10.0,62,Patchy rain possible,100,0
2023-08-12,Southwest Airlines Co.,19393,3861,LGA,"New York, NY",BNA,"Nashville, TN",1155,1320,0.0,145.0,764.0,30.1,21.0,25.7,18.8,1.2,9.9,57,Moderate rain at times,100,0,31.3,23.0,26.5,15.1,8.05,9.8,79,Moderate or heavy rain shower,100,0
2023-05-29,American Airlines Inc.,19805,2690,LAS,"Las Vegas, NV",LAX,"Los Angeles, CA",725,840,0.0,75.0,236.0,33.7,19.7,26.7,26.0,0.0,10.0,18,Partly cloudy,0,0,21.6,16.1,17.8,18.4,0.5,10.0,66,Patchy rain possible,100,0
2023-07-10,Southwest Airlines Co.,19393,1530,STL,"St. Louis, MO",DEN,"Denver, CO",1810,1930,0.0,140.0,770.0,38.6,24.6,29.7,29.5,0.0,10.0,65,Sunny,0,0,32.3,13.7,23.4,17.6,0.8,10.0,37,Moderate rain at times,100,0
2023-05-28,Allegiant Air,20368,533,USA,"Concord, NC",FLL,"Fort Lauderdale, FL",1006,1204,0.0,118.0,643.0,13.9,11.8,12.9,23.8,25.75,6.9,97,Moderate or heavy rain shower,100,0,30.8,24.3,27.5,16.6,0.6,9.9,65,Patchy rain possible,100,0
2023-06-22,American Airlines Inc.,19805,689,CLT,"Charlotte, NC",ORD,"Chicago, IL",2251,2359,0.0,128.0,599.0,23.6,15.9,18.9,15.1,13.45,5.8,96,Moderate or heavy rain shower,100,0,24.1,18.0,20.9,15.8,0.0,10.0,70,Partly cloudy,0,0
2023-07-14,Alaska Airlines Inc.,19930,1459,SEA,"Seattle, WA",PDX,"Portland, OR",2300,2354,0.0,54.0,129.0,29.8,14.3,21.3,14.4,0.0,10.0,61,Sunny,0,0,33.9,13.9,23.7,15.5,0.0,10.0,50,Sunny,0,0
2023-08-20,Delta Air Lines Inc.,19790,1272,SLC,"Salt Lake City, UT",EWR,"Newark, NJ",1055,1730,0.0,275.0,1969.0,26.7,19.3,22.3,14.0,0.0,10.0,62,Overcast,0,0,30.1,17.4,23.8,14.0,0.0,10.0,48,Sunny,0,0
2023-05-26,American Airlines Inc.,19805,2379,DFW,"Dallas/Fort Worth, TX",SFO,"San Francisco, CA",856,1054,0.0,238.0,1464.0,30.1,19.4,24.5,15.5,0.0,10.0,57,Sunny,0,0,17.0,11.4,13.6,23.4,0.0,10.0,77,Overcast,0,0
2023-06-01,SkyWest Airlines Inc.,20304,5243,ORD,"Chicago, IL",TUL,"Tulsa, OK",847,1059,0.0,132.0,585.0,25.0,17.3,20.8,14.4,1.4,9.8,77,Patchy rain possible,100,0,30.6,18.6,24.6,17.3,0.0,9.9,68,Cloudy,0,0
2023-07-19,Delta Air Lines Inc.,19790,2774,SLC,"Salt Lake City, UT",SAT,"San Antonio, TX",2112,59,0.0,167.0,1087.0,34.4,21.2,27.6,14.8,3.4,9.9,42,Moderate rain at times,100,0,41.7,24.3,31.9,28.8,0.0,10.0,53,Overcast,0,0
2023-06-16,Delta Air Lines Inc.,19790,1189,SEA,"Seattle, WA",ORD,"Chicago, IL",615,1217,0.0,242.0,1721.0,21.2,11.9,16.1,14.4,3.8,9.7,71,Patchy rain possible,100,0,17.9,12.9,15.2,18.7,0.0,10.0,74,Cloudy,0,0
2023-08-03,Frontier Airlines Inc.,20436,2978,PDX,"Portland, OR",PHX,"Phoenix, AZ",1345,1632,0.0,167.0,1009.0,31.9,14.9,22.5,16.6,0.0,10.0,52,Partly cloudy,0,0,44.2,30.6,38.2,14.4,0.0,10.0,18,Sunny,0,0
2023-06-30,Southwest Airlines Co.,19393,2964,BUR,"Burbank, CA",LAS,"Las Vegas, NV",815,920,0.0,65.0,223.0,34.5,17.7,25.6,12.6,0.0,10.0,43,Sunny,0,0,39.6,22.0,32.3,13.3,0.0,10.0,14,Sunny,0,0
2023-06-06,Southwest Airlines Co.,19393,3531,OKC,"Oklahoma City, OK",PHX,"Phoenix, AZ",710,725,0.0,135.0,833.0,30.3,17.6,23.7,10.4,1.4,9.8,67,Patchy rain possible,100,0,38.6,22.7,30.2,28.1,0.0,10.0,9,Sunny,0,0
2023-06-29,Envoy Air,20398,3581,DFW,"Dallas/Fort Worth, TX",ICT,"Wichita, KS",1832,1951,0.0,79.0,328.0,41.1,26.3,33.9,23.0,0.0,10.0,39,Sunny,0,0,41.4,23.8,33.3,27.0,0.0,10.0,34,Partly cloudy,0,0
2023-08-14,American Airlines Inc.,19805,517,CLT,"Charlotte, NC",ROC,"Rochester, NY",2107,2252,0.0,105.0,573.0,34.6,24.0,28.9,14.2,2.8,9.7,70,Moderate or heavy rain shower,100,0,23.8,16.6,19.5,11.9,0.3,9.7,79,Overcast,100,0
2023-08-16,Delta Air Lines Inc.,19790,1515,MSP,"Minneapolis, MN",DFW,"Dallas/Fort Worth, TX",705,938,0.0,153.0,852.0,32.4,17.1,24.1,29.5,9.9,10.0,57,Sunny,100,0,37.7,24.3,30.8,16.6,0.0,10.0,30,Sunny,0,0
2023-08-20,Southwest Airlines Co.,19393,3399,MDW,"Chicago, IL",LAX,"Los Angeles, CA",610,825,0.0,255.0,1750.0,30.3,21.0,25.1,20.2,0.0,10.0,66,Sunny,0,0,26.7,20.3,23.6,22.7,51.85,8.6,71,Moderate or heavy rain shower,100,0
2023-08-23,Southwest Airlines Co.,19393,3583,BHM,"Birmingham, AL",BWI,"Baltimore, MD",1345,1645,0.0,120.0,682.0,38.5,25.0,31.7,10.1,0.3,10.0,55,Patchy rain possible,100,0,27.0,18.0,22.8,16.2,0.0,10.0,52,Overcast,0,0
2023-08-31,Endeavor Air Inc.,20363,5141,MSP,"Minneapolis, MN",FSD,"Sioux Falls, SD",1550,1653,0.0,63.0,196.0,34.7,17.0,25.5,26.6,0.0,10.0,33,Cloudy,0,0,37.3,14.8,27.2,38.9,0.0,10.0,38,Sunny,0,0
2023-08-16,Southwest Airlines Co.,19393,944,DEN,"Denver, CO",GEG,"Spokane, WA",840,1000,0.0,140.0,836.0,35.0,16.8,24.8,24.0,0.0,9.3,40,Cloudy,0,0,38.0,21.4,30.5,12.6,0.0,10.0,24,Sunny,0,0
2023-07-18,SkyWest Airlines Inc.,20304,5424,DEN,"Denver, CO",TUS,"Tucson, AZ",1900,2009,0.0,129.0,639.0,34.3,17.4,26.3,19.2,0.2,10.0,25,Patchy rain possible,100,0,43.1,24.9,34.7,17.9,0.0,10.0,32,Sunny,0,0
2023-05-28,Southwest Airlines Co.,19393,3319,BUR,"Burbank, CA",SMF,"Sacramento, CA",1255,1420,0.0,85.0,358.0,22.3,12.0,16.2,15.1,0.0,10.0,70,Cloudy,0,0,26.3,11.8,17.4,21.2,0.8,10.0,64,Patchy rain possible,100,0
2023-07-16,Delta Air Lines Inc.,19790,2515,DTW,"Detroit, MI",FLL,"Fort Lauderdale, FL",2020,2318,0.0,178.0,1127.0,29.0,18.0,23.2,22.0,0.0,6.8,72,Overcast,0,0,33.3,27.8,29.8,19.1,4.4,9.7,67,Moderate or heavy rain shower,100,0
2023-06-27,American Airlines Inc.,19805,1109,ORD,"Chicago, IL",DFW,"Dallas/Fort Worth, TX",1155,1424,0.0,149.0,802.0,21.5,16.7,18.3,22.3,0.0,10.0,72,Overcast,0,0,42.0,26.0,34.3,21.6,0.0,10.0,41,Partly cloudy,0,0
2023-07-04,Frontier Airlines Inc.,20436,1011,MCO,"Orlando, FL",ATL,"Atlanta, GA",600,735,0.0,95.0,404.0,36.2,25.6,29.9,15.1,11.25,9.8,65,Moderate or heavy rain shower,100,0,32.8,23.1,28.0,12.2,0.2,10.0,61,Patchy rain possible,100,0
2023-08-05,JetBlue Airways,20409,1883,BOS,"Boston, MA",RDU,"Raleigh/Durham, NC",920,1124,0.0,124.0,612.0,26.7,17.5,22.3,16.6,10.5,7.8,71,Patchy rain possible,100,0,27.5,21.6,23.5,8.6,11.85,7.1,93,Moderate or heavy rain shower,100,0
2023-05-26,Alaska Airlines Inc.,19930,1282,PDX,"Portland, OR",LAX,"Los Angeles, CA",1155,1424,0.0,149.0,834.0,29.7,13.6,20.2,19.4,0.0,10.0,58,Sunny,0,0,21.7,13.9,16.8,19.4,0.0,10.0,61,Cloudy,0,0
2023-06-08,Delta Air Lines Inc.,19790,2953,ATL,"Atlanta, GA",LIT,"Little Rock, AR",1740,1815,0.0,95.0,453.0,30.0,18.5,23.8,21.2,0.1,10.0,48,Patchy rain possible,100,0,30.1,19.1,24.5,17.3,2.3,9.9,73,Moderate or heavy rain shower,100,0
2023-07-20,United Air Lines Inc.,19977,1590,EWR,"Newark, NJ",IAH,"Houston, TX",1420,1705,0.0,225.0,1400.0,29.5,20.5,24.9,13.7,0.1,10.0,66,Patchy rain possible,100,0,38.2,26.2,31.4,23.4,0.0,10.0,60,Cloudy,0,0
2023-06-17,American Airlines Inc.,19805,1465,IAH,"Houston, TX",MIA,"Miami, FL",1111,1450,0.0,159.0,964.0,40.0,26.2,32.2,21.6,0.0,10.0,59,Partly cloudy,0,0,33.0,27.3,29.9,25.2,6.0,9.9,66,Moderate or heavy rain shower,100,0
2023-06-23,SkyWest Airlines Inc.,20304,3495,PDX,"Portland, OR",SLC,"Salt Lake City, UT",920,1212,0.0,112.0,630.0,28.8,13.7,20.2,16.2,0.0,10.0,58,Cloudy,0,0,26.3,12.2,19.4,31.7,0.5,10.0,35,Patchy rain possible,100,0
2023-08-20,Southwest Airlines Co.,19393,971,LAS,"Las Vegas, NV",COS,"Colorado Springs, CO",1300,1550,1.0,110.0,604.0,23.9,18.1,21.2,15.2,21.75,8.5,83,Moderate or heavy rain shower,100,0,31.4,12.8,22.6,19.8,0.0,10.0,27,Partly cloudy,0,0
2023-07-10,Southwest Airlines Co.,19393,1529,LBB,"Lubbock, TX",DAL,"Dallas, TX",515,630,0.0,75.0,293.0,36.8,20.6,28.2,23.8,0.2,9.8,56,Patchy rain possible,100,0,35.2,24.5,29.5,22.0,9.4,9.6,61,Moderate or heavy rain shower,100,0
2023-06-27,Southwest Airlines Co.,19393,3239,PHX,"Phoenix, AZ",DEN,"Denver, CO",1410,1700,0.0,110.0,602.0,43.1,25.8,35.9,20.5,0.0,10.0,8,Sunny,0,0,34.0,12.7,24.4,23.0,0.0,10.0,25,Sunny,0,0
2023-06-15,Allegiant Air,20368,90,SBN,"South Bend, IN",LAS,"Las Vegas, NV",1443,1537,0.0,234.0,1594.0,24.4,11.4,17.3,21.2,0.4,9.9,72,Patchy rain possible,100,0,34.1,21.1,27.9,20.1,1.6,10.0,25,Heavy rain at times,100,0
2023-05-15,Southwest Airlines Co.,19393,2928,LAS,"Las Vegas, NV",CMH,"Columbus, OH",1230,1920,0.0,230.0,1771.0,34.5,20.8,28.2,12.2,0.0,10.0,16,Overcast,0,0,21.9,10.8,16.0,13.7,0.0,10.0,52,Partly cloudy,0,0
2023-08-25,Southwest Airlines Co.,19393,1892,MDW,"Chicago, IL",PHX,"Phoenix, AZ",520,655,0.0,215.0,1444.0,26.5,19.7,22.8,16.9,0.0,10.0,82,Cloudy,0,0,45.1,30.9,37.7,10.1,0.0,10.0,24,Sunny,0,0
2023-06-02,Frontier Airlines Inc.,20436,2901,PHL,"Philadelphia, PA",LAS,"Las Vegas, NV",1823,2053,0.0,330.0,2176.0,34.4,16.1,24.7,11.9,0.0,9.9,59,Partly cloudy,0,0,32.5,17.9,26.0,21.2,0.0,10.0,28,Cloudy,0,0
2023-06-03,Southwest Airlines Co.,19393,1965,SMF,"Sacramento, CA",SAN,"San Diego, CA",1410,1535,0.0,85.0,480.0,34.5,13.9,23.4,17.3,0.0,10.0,46,Sunny,0,0,21.4,14.8,17.5,18.0,0.1,10.0,70,Sunny,100,0
2023-07-06,Southwest Airlines Co.,19393,2210,PDX,"Portland, OR",LAS,"Las Vegas, NV",640,850,0.0,130.0,763.0,33.0,15.4,24.1,12.2,0.0,10.0,46,Sunny,0,0,40.9,25.1,32.4,19.0,0.0,10.0,9,Sunny,0,0
2023-08-07,Delta Air Lines Inc.,19790,965,ATL,"Atlanta, GA",SEA,"Seattle, WA",813,1045,0.0,332.0,2182.0,34.8,22.3,27.9,23.8,8.85,9.5,65,Moderate or heavy rain shower,100,0,24.4,16.1,19.2,10.4,2.3,8.3,83,Moderate rain at times,100,0
2023-05-27,Delta Air Lines Inc.,19790,1600,RSW,"Fort Myers, FL",CVG,"Cincinnati, OH",1700,1929,0.0,149.0,879.0,29.7,19.9,24.6,19.4,0.0,10.0,68,Overcast,0,0,24.9,10.5,17.1,14.0,0.0,10.0,62,Partly cloudy,0,0
2023-08-26,Republic Airline,20452,3427,EWR,"Newark, NJ",CMH,"Columbus, OH",1600,1755,0.0,115.0,463.0,31.6,18.7,25.0,19.8,2.4,9.9,71,Light rain shower,100,0,30.0,18.2,24.1,17.3,0.1,10.0,72,Patchy rain possible,100,0
2023-05-20,Southwest Airlines Co.,19393,2949,BNA,"Nashville, TN",DEN,"Denver, CO",1700,1905,0.0,185.0,1014.0,21.3,15.4,18.2,13.0,18.0,8.1,90,Moderate or heavy rain shower,100,0,19.7,8.6,13.9,13.0,2.15,9.8,66,Patchy rain possible,100,0
2023-07-09,American Airlines Inc.,19805,2687,PHL,"Philadelphia, PA",RDU,"Raleigh/Durham, NC",1546,1714,0.0,88.0,337.0,28.8,22.5,25.1,15.5,8.1,8.9,86,Moderate or heavy rain shower,100,0,28.1,21.5,23.4,8.4,21.1,6.9,92,Moderate or heavy rain shower,100,0
2023-07-19,Southwest Airlines Co.,19393,491,DEN,"Denver, CO",JAX,"Jacksonville, FL",1145,1705,0.0,200.0,1447.0,30.2,18.1,23.3,18.7,0.8,9.1,50,Patchy rain possible,100,0,34.9,24.8,30.1,13.7,0.2,10.0,60,Patchy rain possible,100,0
2023-07-07,Alaska Airlines Inc.,19930,1454,PDX,"Portland, OR",SEA,"Seattle, WA",630,729,0.0,59.0,129.0,29.7,13.2,21.2,7.6,0.0,10.0,53,Sunny,0,0,27.8,13.6,20.9,11.9,0.0,10.0,59,Partly cloudy,0,0
2023-07-06,American Airlines Inc.,19805,1352,AUS,"Austin, TX",MIA,"Miami, FL",1123,1519,0.0,176.0,1103.0,32.2,24.9,28.4,24.5,5.8,10.0,59,Moderate or heavy rain shower,100,0,32.2,27.9,29.7,15.4,8.48,9.6,72,Moderate or heavy rain shower,100,0
2023-07-21,Spirit Air Lines,20416,1527,MSY,"New Orleans, LA",FLL,"Fort Lauderdale, FL",1920,2217,0.0,117.0,674.0,35.4,27.0,31.0,18.0,0.0,10.0,65,Cloudy,0,0,34.1,26.4,29.7,18.0,7.08,9.4,79,Moderate or heavy rain shower,100,0
2023-06-09,Envoy Air,20398,3930,TVC,"Traverse City, MI",ORD,"Chicago, IL",1225,1242,0.0,77.0,224.0,22.2,9.2,16.1,13.0,0.0,10.0,59,Sunny,0,0,21.2,13.5,17.4,15.5,0.0,10.0,53,Sunny,0,0
2023-06-22,Spirit Air Lines,20416,424,SLC,"Salt Lake City, UT",LAS,"Las Vegas, NV",2035,2106,0.0,91.0,368.0,25.6,10.1,18.2,14.4,0.0,10.0,47,Cloudy,0,0,34.8,19.3,27.2,24.6,0.0,10.0,9,Sunny,0,0
2023-05-17,Southwest Airlines Co.,19393,543,SJU,"San Juan, PR",MCO,"Orlando, FL",605,925,0.0,200.0,1189.0,31.7,24.1,27.2,15.5,1.2,9.9,76,Patchy rain possible,100,0,33.1,22.2,27.1,19.8,2.45,9.8,57,Heavy rain at times,100,0
2023-06-15,Southwest Airlines Co.,19393,2118,PHX,"Phoenix, AZ",DAL,"Dallas, TX",1750,2210,0.0,140.0,879.0,37.2,23.3,30.6,14.8,0.0,10.0,12,Sunny,0,0,36.0,23.4,29.1,20.9,0.1,9.9,72,Patchy rain possible,100,0
2023-06-16,Alaska Airlines Inc.,19930,105,ANC,"Anchorage, AK",ADQ,"Kodiak, AK",710,810,0.0,60.0,253.0,11.6,8.0,9.8,13.3,1.8,9.6,72,Patchy rain possible,100,0,10.6,6.3,8.7,20.8,6.5,7.3,89,Heavy rain at times,100,0
2023-07-17,Southwest Airlines Co.,19393,616,BNA,"Nashville, TN",MDW,"Chicago, IL",725,900,0.0,95.0,395.0,34.5,21.5,27.4,10.8,0.0,9.7,63,Cloudy,0,0,23.5,17.8,20.9,16.7,1.45,9.8,73,Overcast,100,0
2023-07-02,SkyWest Airlines Inc.,20304,3920,MGM,"Montgomery, AL",ATL,"Atlanta, GA",604,810,0.0,66.0,147.0,36.5,22.8,29.2,12.2,0.7,10.0,68,Patchy rain possible,100,0,34.3,22.3,27.7,14.8,2.5,10.0,61,Heavy rain at times,100,0
2023-07-31,Republic Airline,20452,3588,EWR,"Newark, NJ",PVD,"Providence, RI",1347,1453,0.0,66.0,160.0,28.5,17.9,23.4,13.7,0.0,10.0,50,Overcast,0,0,28.6,16.2,22.0,8.6,0.0,10.0,59,Cloudy,0,0
2023-08-06,Southwest Airlines Co.,19393,2937,STL,"St. Louis, MO",TPA,"Tampa, FL",600,910,0.0,130.0,869.0,32.8,25.8,28.3,30.2,0.0,10.0,72,Overcast,0,0,33.0,27.6,30.5,20.2,10.1,9.6,67,Moderate or heavy rain shower,100,0
2023-08-14,Delta Air Lines Inc.,19790,352,SFO,"San Francisco, CA",JFK,"New York, NY",720,1619,0.0,359.0,2586.0,22.8,14.1,17.8,13.0,0.0,10.0,79,Cloudy,0,0,29.9,21.0,25.3,14.0,0.9,9.3,53,Cloudy,100,0
2023-07-05,United Air Lines Inc.,19977,2123,AUS,"Austin, TX",SFO,"San Francisco, CA",600,743,0.0,223.0,1504.0,36.2,25.1,30.1,20.9,2.1,9.9,59,Patchy rain possible,100,0,20.0,10.4,14.6,21.6,0.0,10.0,82,Overcast,0,0
2023-07-11,Delta Air Lines Inc.,19790,685,JFK,"New York, NY",LAX,"Los Angeles, CA",1005,1257,0.0,352.0,2475.0,31.8,19.6,25.7,15.8,0.0,10.0,58,Cloudy,0,0,32.8,17.3,24.4,16.6,0.0,10.0,44,Partly cloudy,0,0
2023-06-02,Delta Air Lines Inc.,19790,2509,MSY,"New Orleans, LA",DTW,"Detroit, MI",1845,2220,0.0,155.0,926.0,31.5,21.2,26.0,21.6,0.0,10.0,64,Sunny,0,0,31.1,19.6,25.0,16.9,0.0,10.0,50,Sunny,0,0
2023-07-11,PSA Airlines Inc.,20397,5460,LAN,"Lansing, MI",DCA,"Washington, DC",1936,2115,0.0,99.0,479.0,27.6,17.6,22.7,19.1,4.4,9.7,69,Moderate or heavy rain shower,100,0,32.6,19.2,26.4,10.1,0.0,10.0,58,Sunny,0,0
2023-07-02,Southwest Airlines Co.,19393,1287,AUS,"Austin, TX",HRL,"Harlingen/San Benito, TX",1630,1735,0.0,65.0,273.0,36.3,24.6,30.4,16.6,0.2,10.0,52,Patchy rain possible,100,0,37.5,25.8,30.2,27.4,0.0,10.0,65,Overcast,0,0
2023-05-23,American Airlines Inc.,19805,1551,DFW,"Dallas/Fort Worth, TX",ORD,"Chicago, IL",1656,1920,0.0,144.0,802.0,28.3,18.7,22.7,18.7,11.15,9.5,75,Moderate or heavy rain shower,100,0,22.3,14.7,18.2,13.4,0.0,10.0,55,Sunny,0,0
2023-05-12,Southwest Airlines Co.,19393,900,HOU,"Houston, TX",SAT,"San Antonio, TX",2135,2235,0.0,60.0,192.0,32.1,23.2,27.0,22.3,10.8,8.8,74,Patchy rain possible,100,0,31.0,21.7,25.3,25.9,15.4,8.3,77,Moderate or heavy rain shower,100,0
2023-07-24,Southwest Airlines Co.,19393,951,DAL,"Dallas, TX",DEN,"Denver, CO",2100,2200,0.0,120.0,651.0,39.6,26.1,32.9,17.3,0.0,10.0,36,Sunny,0,0,35.1,17.0,26.1,14.7,0.1,9.8,30,Patchy rain possible,100,0
